project_id,month,treat,post,matched_pair_id,age_years_pre,activity_pre,star_growth_pre,propensity_score,contributors,release_freq,new_sponsors,revenue_growth_rate,monthly_revenue_usd
P0124,2025-03,0,0,38,6,14.34,0.424,0.7821,28,0.05,3,0.1226,2779.38
P0124,2025-04,0,0,38,6,14.34,0.424,0.7821,29,0.16,3,0.1379,2817.26
P0124,2025-05,0,0,38,6,14.34,0.424,0.7821,26,0.38,3,0.1326,2804.14
P0124,2025-06,0,0,38,6,14.34,0.424,0.7821,26,0.05,4,0.1521,2852.42
P0124,2025-07,0,0,38,6,14.34,0.424,0.7821,28,0.05,2,0.1232,2780.86
P0124,2025-08,0,0,38,6,14.34,0.424,0.7821,26,0.37,3,0.1161,2763.29
P0124,2025-09,0,0,38,6,14.34,0.424,0.7821,28,0.05,2,0.1633,2880.14
P0124,2025-10,0,0,38,6,14.34,0.424,0.7821,27,0.05,3,0.1473,2840.53
P0124,2025-11,0,0,38,6,14.34,0.424,0.7821,26,0.11,0,0.1414,2825.92
P0124,2025-12,0,0,38,6,14.34,0.424,0.7821,30,0.31,3,0.1468,2839.29
P0126,2024-01,1,0,48,7,3.43,0.346,0.6716,23,2.93,6,0.1978,2275.99
P0126,2024-02,1,0,48,7,3.43,0.346,0.6716,22,2.18,5,0.1006,2091.29
P0126,2024-03,1,0,48,7,3.43,0.346,0.6716,20,2.07,4,0.1677,2218.79
P0126,2024-04,1,0,48,7,3.43,0.346,0.6716,23,2.76,4,0.1542,2193.14
P0126,2024-05,1,0,48,7,3.43,0.346,0.6716,22,1.99,4,0.1306,2148.3
P0126,2024-06,1,0,48,7,3.43,0.346,0.6716,20,2.28,4,0.1758,2234.18
P0126,2024-07,1,0,48,7,3.43,0.346,0.6716,24,2.28,4,0.2093,2297.84
P0126,2024-08,1,0,48,7,3.43,0.346,0.6716,20,2.53,3,0.1456,2176.8
P0126,2024-09,1,0,48,7,3.43,0.346,0.6716,24,2.47,7,0.172,2226.96
P0126,2024-10,1,0,48,7,3.43,0.346,0.6716,23,2.47,6,0.1652,2214.04
P0126,2024-11,1,0,48,7,3.43,0.346,0.6716,23,2.32,5,0.1378,2161.98
P0126,2024-12,1,0,48,7,3.43,0.346,0.6716,22,1.85,6,0.144,2173.76
P0126,2025-01,1,1,48,7,3.43,0.346,0.6716,24,2.22,8,0.1905,2262.12
P0126,2025-02,1,1,48,7,3.43,0.346,0.6716,22,2.32,8,0.1997,2279.6
P0126,2025-03,1,1,48,7,3.43,0.346,0.6716,25,2.57,10,0.2569,2388.29
P0126,2025-04,1,1,48,7,3.43,0.346,0.6716,24,2.17,8,0.2384,2353.13
P0126,2025-05,1,1,48,7,3.43,0.346,0.6716,24,2.27,11,0.1963,2273.14
P0126,2025-06,1,1,48,7,3.43,0.346,0.6716,26,2.3,9,0.2485,2372.32
P0126,2025-07,1,1,48,7,3.43,0.346,0.6716,27,2.65,11,0.2712,2415.46
P0126,2025-08,1,1,48,7,3.43,0.346,0.6716,27,2.68,12,0.2118,2302.59
P0126,2025-09,1,1,48,7,3.43,0.346,0.6716,28,2.38,10,0.2229,2323.68
P0126,2025-10,1,1,48,7,3.43,0.346,0.6716,25,2.24,10,0.1991,2278.46
P0126,2025-11,1,1,48,7,3.43,0.346,0.6716,23,1.88,13,0.1629,2209.67
P0126,2025-12,1,1,48,7,3.43,0.346,0.6716,28,2.31,8,0.2667,2406.91
P0128,2024-01,0,0,39,10,32.61,-0.067,0.8053,31,2.07,2,0.1838,2464.92
P0128,2024-02,0,0,39,10,32.61,-0.067,0.8053,28,2.55,7,0.1963,2490.95
P0128,2024-03,0,0,39,10,32.61,-0.067,0.8053,29,1.75,4,0.1788,2454.51
P0128,2024-04,0,0,39,10,32.61,-0.067,0.8053,28,2.37,6,0.152,2398.71
P0128,2024-05,0,0,39,10,32.61,-0.067,0.8053,32,1.94,5,0.2141,2528.01
P0128,2024-06,0,0,39,10,32.61,-0.067,0.8053,29,2.28,6,0.1631,2421.82
P0128,2024-07,0,0,39,10,32.61,-0.067,0.8053,32,2.45,7,0.1652,2426.19
P0128,2024-08,0,0,39,10,32.61,-0.067,0.8053,34,2.24,8,0.2388,2579.44
P0128,2024-09,0,0,39,10,32.61,-0.067,0.8053,34,2.45,5,0.1679,2431.81
P0128,2024-10,0,0,39,10,32.61,-0.067,0.8053,36,1.68,6,0.202,2502.82
P0128,2024-11,0,0,39,10,32.61,-0.067,0.8053,31,1.91,1,0.2025,2503.86
P0128,2024-12,0,0,39,10,32.61,-0.067,0.8053,30,2.07,7,0.1797,2456.38
P0128,2025-01,0,0,39,10,32.61,-0.067,0.8053,37,1.87,9,0.2355,2572.57
P0128,2025-02,0,0,39,10,32.61,-0.067,0.8053,33,2.32,5,0.1847,2466.79
P0128,2025-03,0,0,39,10,32.61,-0.067,0.8053,34,2.01,8,0.1459,2386.0
P0128,2025-04,0,0,39,10,32.61,-0.067,0.8053,35,2.21,9,0.2224,2545.29
P0128,2025-05,0,0,39,10,32.61,-0.067,0.8053,36,2.04,6,0.2705,2645.45
P0128,2025-06,0,0,39,10,32.61,-0.067,0.8053,31,2.51,7,0.1462,2386.63
P0128,2025-07,0,0,39,10,32.61,-0.067,0.8053,35,2.11,6,0.2274,2555.7
P0128,2025-08,0,0,39,10,32.61,-0.067,0.8053,31,1.98,5,0.2018,2502.4
P0128,2025-09,0,0,39,10,32.61,-0.067,0.8053,34,2.48,7,0.2644,2632.75
P0128,2025-10,0,0,39,10,32.61,-0.067,0.8053,38,2.26,5,0.2481,2598.81
P0128,2025-11,0,0,39,10,32.61,-0.067,0.8053,34,2.51,8,0.2296,2560.29
P0128,2025-12,0,0,39,10,32.61,-0.067,0.8053,39,2.02,7,0.2276,2556.12
P0129,2024-01,1,0,45,5,24.33,-0.009,0.6626,24,1.6,6,0.1396,3444.17
P0129,2024-02,1,0,45,5,24.33,-0.009,0.6626,20,1.52,5,0.1283,3410.02
P0129,2024-03,1,0,45,5,24.33,-0.009,0.6626,22,1.68,2,0.1545,3489.2
P0129,2024-04,1,0,45,5,24.33,-0.009,0.6626,22,1.55,2,0.1351,3430.57
P0129,2024-05,1,0,45,5,24.33,-0.009,0.6626,21,1.39,2,0.1801,3566.57
P0129,2024-06,1,0,45,5,24.33,-0.009,0.6626,21,1.52,3,0.1042,3337.18
P0129,2024-07,1,0,45,5,24.33,-0.009,0.6626,20,1.42,3,0.0974,3316.63
P0129,2024-08,1,0,45,5,24.33,-0.009,0.6626,21,1.59,6,0.1177,3377.98
P0129,2024-09,1,0,45,5,24.33,-0.009,0.6626,23,1.23,2,0.1154,3371.03
P0129,2024-10,1,0,45,5,24.33,-0.009,0.6626,23,1.55,5,0.1131,3364.08
P0129,2024-11,1,0,45,5,24.33,-0.009,0.6626,22,1.65,4,0.0971,3315.72
P0129,2024-12,1,0,45,5,24.33,-0.009,0.6626,21,1.6,4,0.1316,3419.99
P0129,2025-01,1,0,45,5,24.33,-0.009,0.6626,21,1.82,4,0.1556,3492.52
P0129,2025-02,1,0,45,5,24.33,-0.009,0.6626,26,1.39,4,0.2212,3690.78
P0129,2025-03,1,0,45,5,24.33,-0.009,0.6626,24,1.71,6,0.1292,3412.74
P0129,2025-04,1,0,45,5,24.33,-0.009,0.6626,25,1.36,4,0.134,3427.24
P0129,2025-05,1,1,45,5,24.33,-0.009,0.6626,24,1.62,9,0.2209,3689.88
P0129,2025-06,1,1,45,5,24.33,-0.009,0.6626,20,1.81,9,0.1822,3572.92
P0129,2025-07,1,1,45,5,24.33,-0.009,0.6626,24,2.1,8,0.2359,3735.21
P0129,2025-08,1,1,45,5,24.33,-0.009,0.6626,28,1.39,8,0.2488,3774.2
P0129,2025-09,1,1,45,5,24.33,-0.009,0.6626,28,1.76,11,0.2439,3759.39
P0129,2025-10,1,1,45,5,24.33,-0.009,0.6626,26,1.86,8,0.2361,3735.82
P0129,2025-11,1,1,45,5,24.33,-0.009,0.6626,22,1.28,8,0.2084,3652.1
P0129,2025-12,1,1,45,5,24.33,-0.009,0.6626,27,1.37,8,0.213,3666.0
P0130,2024-01,1,0,4,6,6.96,-0.03,0.4868,22,2.23,6,0.1674,1052.18
P0130,2024-02,1,0,4,6,6.96,-0.03,0.4868,22,1.93,3,0.1173,1007.02
P0130,2024-03,1,0,4,6,6.96,-0.03,0.4868,23,2.14,4,0.1382,1025.86
P0130,2024-04,1,0,4,6,6.96,-0.03,0.4868,23,2.03,4,0.1815,1064.89
P0130,2024-05,1,0,4,6,6.96,-0.03,0.4868,29,2.11,5,0.2284,1107.16
P0130,2024-06,1,0,4,6,6.96,-0.03,0.4868,25,1.96,3,0.1751,1059.12
P0130,2024-07,1,0,4,6,6.96,-0.03,0.4868,29,1.76,7,0.1972,1079.04
P0130,2024-08,1,0,4,6,6.96,-0.03,0.4868,23,2.35,4,0.117,1006.75
P0130,2024-09,1,0,4,6,6.96,-0.03,0.4868,24,2.18,5,0.1641,1049.2
P0130,2024-10,1,1,4,6,6.96,-0.03,0.4868,26,2.1,9,0.2288,1107.52
P0130,2024-11,1,1,4,6,6.96,-0.03,0.4868,25,2.15,8,0.2132,1093.46
P0130,2024-12,1,1,4,6,6.96,-0.03,0.4868,24,2.12,7,0.2141,1094.27
P0130,2025-01,1,1,4,6,6.96,-0.03,0.4868,24,2.03,8,0.222,1101.39
P0130,2025-02,1,1,4,6,6.96,-0.03,0.4868,28,2.01,10,0.2392,1116.89
P0130,2025-03,1,1,4,6,6.96,-0.03,0.4868,27,1.96,7,0.238,1115.81
P0130,2025-04,1,1,4,6,6.96,-0.03,0.4868,28,1.72,8,0.2458,1122.84
P0130,2025-05,1,1,4,6,6.96,-0.03,0.4868,29,2.27,9,0.299,1170.79
P0130,2025-06,1,1,4,6,6.96,-0.03,0.4868,30,2.01,10,0.2708,1145.37
P0130,2025-07,1,1,4,6,6.96,-0.03,0.4868,28,2.19,12,0.2249,1104.0
P0130,2025-08,1,1,4,6,6.96,-0.03,0.4868,28,2.02,11,0.2044,1085.53
P0130,2025-09,1,1,4,6,6.96,-0.03,0.4868,30,2.05,10,0.2439,1121.13
P0130,2025-10,1,1,4,6,6.96,-0.03,0.4868,28,1.77,10,0.1986,1080.3
P0130,2025-11,1,1,4,6,6.96,-0.03,0.4868,28,2.33,10,0.2184,1098.14
P0130,2025-12,1,1,4,6,6.96,-0.03,0.4868,31,2.19,10,0.2767,1150.69
P0132,2024-01,1,0,29,2,26.93,-0.014,0.618,12,0.34,2,0.0347,695.03
P0132,2024-02,1,0,29,2,26.93,-0.014,0.618,10,0.24,3,0.1107,746.08
P0132,2024-03,1,0,29,2,26.93,-0.014,0.618,12,0.34,2,0.0528,707.19
P0132,2024-04,1,0,29,2,26.93,-0.014,0.618,12,0.6,0,0.0513,706.18
P0132,2024-05,1,0,29,2,26.93,-0.014,0.618,14,0.25,4,0.1083,744.47
P0132,2024-06,1,0,29,2,26.93,-0.014,0.618,11,0.31,1,0.0478,703.83
P0132,2024-07,1,0,29,2,26.93,-0.014,0.618,15,0.36,0,0.1176,750.71
P0132,2024-08,1,0,29,2,26.93,-0.014,0.618,13,0.57,5,0.0672,716.86
P0132,2024-09,1,0,29,2,26.93,-0.014,0.618,14,0.05,5,0.1182,751.12
P0132,2024-10,1,0,29,2,26.93,-0.014,0.618,14,0.68,6,0.1112,746.42
P0132,2024-11,1,1,29,2,26.93,-0.014,0.618,16,0.56,6,0.181,793.3
P0132,2024-12,1,1,29,2,26.93,-0.014,0.618,17,0.28,4,0.1442,768.58
P0132,2025-01,1,1,29,2,26.93,-0.014,0.618,17,0.79,6,0.158,777.85
P0132,2025-02,1,1,29,2,26.93,-0.014,0.618,14,0.21,5,0.1245,755.35
P0132,2025-03,1,1,29,2,26.93,-0.014,0.618,15,0.52,6,0.1326,760.79
P0132,2025-04,1,1,29,2,26.93,-0.014,0.618,13,0.54,7,0.1777,791.08
P0132,2025-05,1,1,29,2,26.93,-0.014,0.618,18,0.53,7,0.1074,743.86
P0132,2025-06,1,1,29,2,26.93,-0.014,0.618,13,0.51,4,0.1261,756.42
P0132,2025-07,1,1,29,2,26.93,-0.014,0.618,17,0.51,9,0.1357,762.87
P0132,2025-08,1,1,29,2,26.93,-0.014,0.618,15,0.79,10,0.1837,795.11
P0132,2025-09,1,1,29,2,26.93,-0.014,0.618,19,0.37,8,0.1733,788.13
P0132,2025-10,1,1,29,2,26.93,-0.014,0.618,19,0.71,9,0.1484,771.4
P0132,2025-11,1,1,29,2,26.93,-0.014,0.618,22,0.46,9,0.1897,799.15
P0132,2025-12,1,1,29,2,26.93,-0.014,0.618,19,0.23,5,0.1241,755.08
P0133,2024-01,0,0,36,9,3.93,0.476,0.7728,31,0.92,4,0.1423,1425.8
P0133,2024-02,0,0,36,9,3.93,0.476,0.7728,29,1.26,4,0.1629,1451.51
P0133,2024-03,0,0,36,9,3.93,0.476,0.7728,33,1.48,5,0.2408,1548.74
P0133,2024-04,0,0,36,9,3.93,0.476,0.7728,32,0.89,3,0.1373,1419.56
P0133,2024-05,0,0,36,9,3.93,0.476,0.7728,35,1.36,4,0.1689,1459.0
P0133,2024-06,0,0,36,9,3.93,0.476,0.7728,30,1.24,5,0.1827,1476.22
P0133,2024-07,0,0,36,9,3.93,0.476,0.7728,31,1.27,3,0.1791,1471.73
P0133,2024-08,0,0,36,9,3.93,0.476,0.7728,33,1.08,5,0.1861,1480.47
P0133,2024-09,0,0,36,9,3.93,0.476,0.7728,34,0.93,3,0.1866,1481.09
P0133,2024-10,0,0,36,9,3.93,0.476,0.7728,33,0.73,4,0.1968,1493.82
P0133,2024-11,0,0,36,9,3.93,0.476,0.7728,39,1.0,6,0.2476,1557.23
P0133,2024-12,0,0,36,9,3.93,0.476,0.7728,34,1.22,2,0.2164,1518.29
P0133,2025-01,0,0,36,9,3.93,0.476,0.7728,35,1.3,6,0.2154,1517.04
P0133,2025-02,0,0,36,9,3.93,0.476,0.7728,32,0.88,6,0.1913,1486.96
P0133,2025-03,0,0,36,9,3.93,0.476,0.7728,32,0.94,5,0.144,1427.92
P0133,2025-04,0,0,36,9,3.93,0.476,0.7728,34,0.95,5,0.2091,1509.17
P0133,2025-05,0,0,36,9,3.93,0.476,0.7728,33,0.8,3,0.1953,1491.95
P0133,2025-06,0,0,36,9,3.93,0.476,0.7728,38,0.87,7,0.2244,1528.27
P0133,2025-07,0,0,36,9,3.93,0.476,0.7728,39,1.08,5,0.2492,1559.23
P0133,2025-08,0,0,36,9,3.93,0.476,0.7728,38,1.01,4,0.2165,1518.41
P0133,2025-09,0,0,36,9,3.93,0.476,0.7728,34,1.03,6,0.2072,1506.8
P0133,2025-10,0,0,36,9,3.93,0.476,0.7728,31,0.96,4,0.1812,1474.35
P0133,2025-11,0,0,36,9,3.93,0.476,0.7728,38,1.28,6,0.2589,1571.33
P0133,2025-12,0,0,36,9,3.93,0.476,0.7728,37,0.69,6,0.1854,1479.59
P0135,2024-01,0,0,4,4,11.87,-0.01,0.503,23,1.74,6,0.1603,3525.24
P0135,2024-02,0,0,4,4,11.87,-0.01,0.503,32,1.75,5,0.1688,3551.06
P0135,2024-03,0,0,4,4,11.87,-0.01,0.503,29,1.71,5,0.1745,3568.38
P0135,2024-04,0,0,4,4,11.87,-0.01,0.503,29,1.79,6,0.1203,3403.71
P0135,2024-05,0,0,4,4,11.87,-0.01,0.503,28,2.14,4,0.2456,3784.39
P0135,2024-06,0,0,4,4,11.87,-0.01,0.503,30,2.09,6,0.1633,3534.35
P0135,2024-07,0,0,4,4,11.87,-0.01,0.503,29,2.04,4,0.181,3588.13
P0135,2024-08,0,0,4,4,11.87,-0.01,0.503,29,1.57,4,0.1853,3601.19
P0135,2024-09,0,0,4,4,11.87,-0.01,0.503,30,1.64,5,0.1751,3570.2
P0135,2024-10,0,0,4,4,11.87,-0.01,0.503,31,1.91,4,0.1977,3638.86
P0135,2024-11,0,0,4,4,11.87,-0.01,0.503,31,1.83,5,0.1984,3640.99
P0135,2024-12,0,0,4,4,11.87,-0.01,0.503,27,2.16,4,0.2159,3694.16
P0135,2025-01,0,0,4,4,11.87,-0.01,0.503,30,2.0,5,0.1418,3469.03
P0135,2025-02,0,0,4,4,11.87,-0.01,0.503,30,1.98,5,0.2044,3659.22
P0135,2025-03,0,0,4,4,11.87,-0.01,0.503,30,1.58,7,0.1755,3571.42
P0135,2025-04,0,0,4,4,11.87,-0.01,0.503,27,1.56,8,0.2095,3674.71
P0135,2025-05,0,0,4,4,11.87,-0.01,0.503,35,1.86,4,0.2178,3699.93
P0135,2025-06,0,0,4,4,11.87,-0.01,0.503,28,1.25,3,0.116,3390.64
P0135,2025-07,0,0,4,4,11.87,-0.01,0.503,34,1.57,5,0.176,3572.93
P0135,2025-08,0,0,4,4,11.87,-0.01,0.503,33,1.79,8,0.2146,3690.21
P0135,2025-09,0,0,4,4,11.87,-0.01,0.503,33,1.62,3,0.2406,3769.2
P0135,2025-10,0,0,4,4,11.87,-0.01,0.503,32,1.8,5,0.1625,3531.92
P0135,2025-11,0,0,4,4,11.87,-0.01,0.503,33,2.0,4,0.2172,3698.11
P0135,2025-12,0,0,4,4,11.87,-0.01,0.503,34,1.95,7,0.2047,3660.13
P0137,2024-01,1,0,5,2,12.6,0.073,0.5069,14,1.55,2,0.054,2439.68
P0137,2024-02,1,0,5,2,12.6,0.073,0.5069,11,1.51,3,0.1193,2590.83
P0137,2024-03,1,0,5,2,12.6,0.073,0.5069,12,1.49,5,0.1033,2553.8
P0137,2024-04,1,0,5,2,12.6,0.073,0.5069,13,1.43,2,0.0964,2537.83
P0137,2024-05,1,0,5,2,12.6,0.073,0.5069,18,1.87,6,0.1419,2643.14
P0137,2024-06,1,0,5,2,12.6,0.073,0.5069,14,1.47,1,0.0747,2487.6
P0137,2024-07,1,0,5,2,12.6,0.073,0.5069,14,1.42,5,0.1459,2652.4
P0137,2024-08,1,0,5,2,12.6,0.073,0.5069,15,1.5,0,0.1171,2585.74
P0137,2024-09,1,0,5,2,12.6,0.073,0.5069,17,1.62,3,0.0915,2526.48
P0137,2024-10,1,0,5,2,12.6,0.073,0.5069,14,2.05,6,0.1026,2552.18
P0137,2024-11,1,0,5,2,12.6,0.073,0.5069,17,1.42,3,0.1075,2563.52
P0137,2024-12,1,0,5,2,12.6,0.073,0.5069,13,1.56,5,0.1061,2560.28
P0137,2025-01,1,0,5,2,12.6,0.073,0.5069,13,1.54,4,0.0739,2485.75
P0137,2025-02,1,0,5,2,12.6,0.073,0.5069,15,1.81,4,0.0967,2538.52
P0137,2025-03,1,0,5,2,12.6,0.073,0.5069,13,1.83,4,0.0983,2542.22
P0137,2025-04,1,1,5,2,12.6,0.073,0.5069,15,1.51,4,0.144,2648.01
P0137,2025-05,1,1,5,2,12.6,0.073,0.5069,17,1.56,9,0.1544,2672.08
P0137,2025-06,1,1,5,2,12.6,0.073,0.5069,19,1.12,10,0.1592,2683.19
P0137,2025-07,1,1,5,2,12.6,0.073,0.5069,15,1.43,7,0.1719,2712.59
P0137,2025-08,1,1,5,2,12.6,0.073,0.5069,21,1.39,9,0.1701,2708.42
P0137,2025-09,1,1,5,2,12.6,0.073,0.5069,16,1.66,10,0.1621,2689.9
P0137,2025-10,1,1,5,2,12.6,0.073,0.5069,18,1.84,7,0.2055,2790.36
P0137,2025-11,1,1,5,2,12.6,0.073,0.5069,20,2.0,9,0.2644,2926.69
P0137,2025-12,1,1,5,2,12.6,0.073,0.5069,20,1.6,7,0.1887,2751.47
P0138,2024-01,0,0,19,4,8.11,0.33,0.6436,18,0.28,5,0.103,2201.53
P0138,2024-02,0,0,19,4,8.11,0.33,0.6436,18,0.54,4,0.087,2169.6
P0138,2024-03,0,0,19,4,8.11,0.33,0.6436,16,0.98,4,0.0849,2165.41
P0138,2024-04,0,0,19,4,8.11,0.33,0.6436,14,0.83,4,0.088,2171.59
P0138,2024-05,0,0,19,4,8.11,0.33,0.6436,15,0.52,3,0.1296,2254.63
P0138,2024-06,0,0,19,4,8.11,0.33,0.6436,19,0.54,3,0.106,2207.52
P0138,2024-07,0,0,19,4,8.11,0.33,0.6436,16,0.24,1,0.0461,2087.96
P0138,2024-08,0,0,19,4,8.11,0.33,0.6436,19,0.3,1,0.0804,2156.42
P0138,2024-09,0,0,19,4,8.11,0.33,0.6436,14,0.34,2,0.0601,2115.91
P0138,2024-10,0,0,19,4,8.11,0.33,0.6436,19,0.85,3,0.0941,2183.77
P0138,2024-11,0,0,19,4,8.11,0.33,0.6436,17,0.13,3,0.1228,2241.05
P0138,2024-12,0,0,19,4,8.11,0.33,0.6436,18,0.18,3,0.147,2289.35
P0138,2025-01,0,0,19,4,8.11,0.33,0.6436,23,0.34,1,0.0951,2185.76
P0138,2025-02,0,0,19,4,8.11,0.33,0.6436,17,0.73,3,0.0933,2182.17
P0138,2025-03,0,0,19,4,8.11,0.33,0.6436,19,0.55,1,0.1711,2337.46
P0138,2025-04,0,0,19,4,8.11,0.33,0.6436,21,0.4,1,0.0899,2175.39
P0138,2025-05,0,0,19,4,8.11,0.33,0.6436,16,0.7,4,0.0806,2156.82
P0138,2025-06,0,0,19,4,8.11,0.33,0.6436,18,0.8,4,0.1181,2231.67
P0138,2025-07,0,0,19,4,8.11,0.33,0.6436,21,0.86,3,0.1168,2229.08
P0138,2025-08,0,0,19,4,8.11,0.33,0.6436,20,0.57,5,0.1526,2300.53
P0138,2025-09,0,0,19,4,8.11,0.33,0.6436,16,0.83,4,0.0615,2118.7
P0138,2025-10,0,0,19,4,8.11,0.33,0.6436,22,0.48,2,0.1154,2226.28
P0138,2025-11,0,0,19,4,8.11,0.33,0.6436,24,0.48,2,0.1369,2269.2
P0138,2025-12,0,0,19,4,8.11,0.33,0.6436,21,0.22,5,0.1165,2228.48
P0142,2024-01,1,0,18,6,4.34,0.2,0.583,26,0.93,4,0.1959,1517.49
P0142,2024-02,1,0,18,6,4.34,0.2,0.583,24,0.91,3,0.141,1447.83
P0142,2024-03,1,0,18,6,4.34,0.2,0.583,27,0.93,6,0.1769,1493.38
P0142,2024-04,1,0,18,6,4.34,0.2,0.583,33,0.73,3,0.1618,1474.22
P0142,2024-05,1,0,18,6,4.34,0.2,0.583,29,0.83,3,0.1528,1462.8
P0142,2024-06,1,0,18,6,4.34,0.2,0.583,29,1.18,3,0.1323,1436.79
P0142,2024-07,1,0,18,6,4.34,0.2,0.583,31,1.5,4,0.1429,1450.24
P0142,2024-08,1,0,18,6,4.34,0.2,0.583,30,1.06,6,0.1126,1411.79
P0142,2024-09,1,0,18,6,4.34,0.2,0.583,31,1.32,5,0.1818,1499.6
P0142,2024-10,1,0,18,6,4.34,0.2,0.583,27,1.12,5,0.108,1405.95
P0142,2024-11,1,1,18,6,4.34,0.2,0.583,34,0.78,8,0.2274,1557.46
P0142,2024-12,1,1,18,6,4.34,0.2,0.583,30,1.16,11,0.2559,1593.62
P0142,2025-01,1,1,18,6,4.34,0.2,0.583,31,1.15,8,0.1914,1511.78
P0142,2025-02,1,1,18,6,4.34,0.2,0.583,32,1.03,8,0.2315,1562.66
P0142,2025-03,1,1,18,6,4.34,0.2,0.583,33,0.98,8,0.2923,1639.81
P0142,2025-04,1,1,18,6,4.34,0.2,0.583,30,0.95,8,0.2558,1593.5
P0142,2025-05,1,1,18,6,4.34,0.2,0.583,33,1.11,10,0.2277,1557.84
P0142,2025-06,1,1,18,6,4.34,0.2,0.583,31,0.7,10,0.2342,1566.09
P0142,2025-07,1,1,18,6,4.34,0.2,0.583,30,1.21,11,0.2098,1535.13
P0142,2025-08,1,1,18,6,4.34,0.2,0.583,30,0.69,8,0.2452,1580.05
P0142,2025-09,1,1,18,6,4.34,0.2,0.583,32,1.2,9,0.2312,1562.28
P0142,2025-10,1,1,18,6,4.34,0.2,0.583,32,0.81,12,0.2144,1540.96
P0142,2025-11,1,1,18,6,4.34,0.2,0.583,34,1.18,5,0.2334,1565.07
P0142,2025-12,1,1,18,6,4.34,0.2,0.583,34,1.12,8,0.235,1567.1
P0143,2024-01,0,0,1,1,8.83,-0.006,0.3975,32,0.05,5,0.1418,3359.12
P0143,2024-02,0,0,1,1,8.83,-0.006,0.3975,32,0.37,2,0.1882,3495.62
P0143,2024-03,0,0,1,1,8.83,-0.006,0.3975,28,0.54,3,0.1957,3517.69
P0143,2024-04,0,0,1,1,8.83,-0.006,0.3975,34,0.32,2,0.1296,3323.23
P0143,2024-05,0,0,1,1,8.83,-0.006,0.3975,33,0.2,5,0.2058,3547.4
P0143,2024-06,0,0,1,1,8.83,-0.006,0.3975,30,0.56,4,0.1529,3391.77
P0143,2024-07,0,0,1,1,8.83,-0.006,0.3975,31,0.31,3,0.1468,3373.83
P0143,2024-08,0,0,1,1,8.83,-0.006,0.3975,33,0.19,3,0.2081,3554.17
P0143,2024-09,0,0,1,1,8.83,-0.006,0.3975,29,0.3,0,0.1142,3277.92
P0143,2024-10,0,0,1,1,8.83,-0.006,0.3975,32,0.31,3,0.1833,3481.21
P0143,2024-11,0,0,1,1,8.83,-0.006,0.3975,35,0.51,3,0.1696,3440.9
P0143,2024-12,0,0,1,1,8.83,-0.006,0.3975,38,0.31,3,0.2369,3638.9
P0143,2025-01,0,0,1,1,8.83,-0.006,0.3975,34,0.66,4,0.1501,3383.54
P0143,2025-02,0,0,1,1,8.83,-0.006,0.3975,36,0.14,3,0.2373,3640.07
P0143,2025-03,0,0,1,1,8.83,-0.006,0.3975,36,0.28,3,0.1521,3389.42
P0143,2025-04,0,0,1,1,8.83,-0.006,0.3975,35,0.57,4,0.216,3577.41
P0143,2025-05,0,0,1,1,8.83,-0.006,0.3975,35,0.07,5,0.168,3436.2
P0143,2025-06,0,0,1,1,8.83,-0.006,0.3975,32,0.24,5,0.1973,3522.4
P0143,2025-07,0,0,1,1,8.83,-0.006,0.3975,36,0.44,3,0.2152,3575.06
P0143,2025-08,0,0,1,1,8.83,-0.006,0.3975,35,0.27,4,0.2141,3571.82
P0143,2025-09,0,0,1,1,8.83,-0.006,0.3975,34,0.16,3,0.2249,3603.59
P0143,2025-10,0,0,1,1,8.83,-0.006,0.3975,37,0.08,2,0.1347,3338.23
P0143,2025-11,0,0,1,1,8.83,-0.006,0.3975,34,0.05,3,0.1688,3438.55
P0143,2025-12,0,0,1,1,8.83,-0.006,0.3975,33,0.08,3,0.1622,3419.13
P0146,2024-01,0,0,7,1,25.27,-0.036,0.5641,18,1.43,5,0.1313,1936.73
P0146,2024-02,0,0,7,1,25.27,-0.036,0.5641,19,1.44,3,0.1447,1959.67
P0146,2024-03,0,0,7,1,25.27,-0.036,0.5641,20,1.27,1,0.0462,1791.04
P0146,2024-04,0,0,7,1,25.27,-0.036,0.5641,21,1.36,3,0.1393,1950.42
P0146,2024-05,0,0,7,1,25.27,-0.036,0.5641,21,1.25,1,0.1399,1951.45
P0146,2024-06,0,0,7,1,25.27,-0.036,0.5641,18,1.52,4,0.1493,1967.54
P0146,2024-07,0,0,7,1,25.27,-0.036,0.5641,18,1.7,2,0.146,1961.89
P0146,2024-08,0,0,7,1,25.27,-0.036,0.5641,22,1.4,1,0.1782,2017.02
P0146,2024-09,0,0,7,1,25.27,-0.036,0.5641,20,1.02,1,0.1411,1953.51
P0146,2024-10,0,0,7,1,25.27,-0.036,0.5641,18,1.43,2,0.0803,1849.42
P0146,2024-11,0,0,7,1,25.27,-0.036,0.5641,24,1.48,2,0.1937,2043.55
P0146,2024-12,0,0,7,1,25.27,-0.036,0.5641,18,1.35,3,0.1313,1936.73
P0146,2025-01,0,0,7,1,25.27,-0.036,0.5641,23,1.4,4,0.116,1910.54
P0146,2025-02,0,0,7,1,25.27,-0.036,0.5641,21,1.5,3,0.1484,1966.0
P0146,2025-03,0,0,7,1,25.27,-0.036,0.5641,22,1.51,4,0.1428,1956.42
